run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000069,2024-10-04,ENTRY,3.59,2,2.0,0.1795,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000069,2024-11-01,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000070,2024-11-01,ENTRY,4.815,2,2.0,0.24075,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000070,2024-11-29,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000071,2024-11-29,ENTRY,2.045,2,2.0,0.10225,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000071,2024-12-27,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000072,2024-12-27,ENTRY,2.615,2,2.0,0.13075,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000072,2025-01-24,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000073,2025-01-24,ENTRY,2.5,2,2.0,0.125,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000073,2025-02-21,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000074,2025-02-21,ENTRY,3.935,2,2.0,0.19675,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000074,2025-03-19,ROLL,3.935,2,2.0,0.19675,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000075,2025-03-19,ENTRY,5.255,2,2.0,0.26275,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000076,2025-04-04,ENTRY,42.36,2,2.0,2.118,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000076,2025-04-07,HEDGE,504.380005,10,0.0,2.5219,delta_rebalance
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000076,2025-04-08,REBALANCE,496.480011,-4,0.0,0.99296,delta_rebalance
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000075,2025-04-15,ROLL,49.585,2,2.0,2.47925,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000077,2025-04-15,ENTRY,5.735,2,2.0,0.28675,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000076,2025-04-30,EXIT,44.04,2,2.0,2.202,PRE_EXPIRY_CLOSE
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000077,2025-05-16,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000078,2025-05-16,ENTRY,3.17,2,2.0,0.1585,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000078,2025-06-13,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000079,2025-06-13,ENTRY,4.64,2,2.0,0.232,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000079,2025-07-11,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000080,2025-07-11,ENTRY,3.095,2,2.0,0.15475,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000080,2025-07-28,EXIT,0.4,2,2.0,0.02,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000081,2025-07-28,ENTRY,2.44,2,2.0,0.122,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000081,2025-08-22,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
